"","id","state","district","village","year","roadPaved","distanceToPavedRoad","roadMonsoonUsability","yearsWithPavedRoad","lnDistanceToPavedRoad","ImmunizationCampaignsNumber","distanceToNearestTown","distanceToNearestDistrictHQ","area","populationCategories","householdNumbersOf","mbCataract","mbTuberculosis","mbHighBP","mbHeartDisease","mbDiabetes","mbLeprosy","mbCancer","mbAsthma","mbPolio","mbParalysis","mbEpilepsy","mbMentalIllness","mbSTDorAIDS","mbOtherLongTerm","mbDaysIncapacitated","mbTreatmentRecieved","mbDaysHospitalized","mbCostOfTreatment","mbCostIncludesMedication","mbCostOfMeds","mbTravelExpenses","mbAnyDisease","mbComDisease","mbNonComDisease","smokeTobacco","chewTobacco","drinkAlcohol","illiterate","attendedSchool","urban","income","yearsLivingHere","ownToilet","electricity","electricityHours","seenDoctor","healthSubCenter","primaryHealthCenter","communityHealthCenter","govtMaternityCenter","pvtClinicTrainedDoc","pvtClinicUntrainedDoc","pvtHospital","pvtPharm","otherGovtMedFacility","distHealthSubCenter","distPrimaryHealthCenter","distCommunityHealthCenter","distDistrictHospital","distGovtMaternityCenter","distPvtClinicTrainedDoc","distPvtClinicUntrainedDoc","distPvtHospital","distPvtPharm","distOtherGovtMedFacility","caste.Brahmin","caste.OBC","caste.SC","caste.ST","caste.Other","drinkingWaterSource.Piped","drinkingWaterSource.TubeWell","drinkingWaterSource.HandPump","drinkingWaterSource.OpenWell","drinkingWaterSource.CoveredWell","drinkingWaterSource.River","drinkingWaterSource.Pond","drinkingWaterSource.Truck","drinkingWaterSource.RainWater","drinkingWaterSource.Bottled","drinkingWaterSource.Other","drinkingWaterSource.NA","mbTreatmentWho1.NA","mbTreatmentWho1.PublicDoc","mbTreatmentWho1.PublicDocInPvt","mbTreatmentWho1.PvtDoc","mbTreatmentWho1.Pharm","mbTreatmentWho1.OtherOrTraditional","mbTreatmentWhere1.NA","mbTreatmentWhere1.SameVillage","mbTreatmentWhere1.AnotherVillage","mbTreatmentWhere1.OtherTown","mbTreatmentWhere1.DistrictTown","mbTreatmentWho2.NA","mbTreatmentWho2.PublicDoc","mbTreatmentWho2.PublicDocInPvt","mbTreatmentWho2.PvtDoc","mbTreatmentWho2.Pharm","mbTreatmentWho2.OtherOrTraditional","mbTreatmentWhere2.NA","mbTreatmentWhere2.SameVillage","mbTreatmentWhere2.AnotherVillage","mbTreatmentWhere2.OtherTown","mbTreatmentWhere2.DistrictTown"
"1218","9.14.1",9,14,1,2012,1,0,1,20,0,12,5,30,"","","",0,0,0,6.45161290322581,0,0,0,3.2258064516129,0,3.2258064516129,0,0,0,3.2258064516129,5.2258064516129,0.129032258064516,1.35483870967742,2458.06451612903,12.9032258064516,12.9032258064516,16.1290322580645,3.2258064516129,0,0,2.5,3,1.33333333333333,0.580645161290323,0.580645161290323,0,58720,90,0,100,8.28571428571429,1,0,0,0,0,0,4,0,0,0,5,4,5,30,5,5,NA,5,5,5,0,14.2857142857143,71.4285714285714,0,14.2857142857143,0,0,42.8571428571429,57.1428571428571,0,0,0,0,0,0,0,0,87.0967741935484,3.2258064516129,0,9.67741935483871,0,0,87.0967741935484,12.9032258064516,0,0,0,96.7741935483871,3.2258064516129,0,0,0,0,96.7741935483871,0,3.2258064516129,0,0
"1219","9.14.2",9,14,2,2012,1,0,1,12,0,12,8,32,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.5,2,0.75,0.75,0,73460,90,0,100,10.6666666666667,1,0,0,0,0,0,0,0,0,0,3,8,8,37,37,3,3,8,3,3,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1220","9.14.3",9,14,3,2012,1,0,1,35,0,12,2,22,"","","",0,0,0,0,2.85714285714286,0,0,2.85714285714286,0,0,0,0,0,2.85714285714286,1.71428571428571,0.0857142857142857,0.285714285714286,2000,5.71428571428571,285.714285714286,28.5714285714286,2.85714285714286,0,0,4,1,1,0.857142857142857,0.857142857142857,0,62280.625,90,50,100,9.25,1,0,0,0,0,0,6,0,4,0,2,3,4,25,2,2,NA,2,NA,2,50,25,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,91.4285714285714,2.85714285714286,0,5.71428571428571,0,0,91.4285714285714,2.85714285714286,2.85714285714286,2.85714285714286,0,100,0,0,0,0,0,100,0,0,0,0
"1221","9.14.4",9,14,4,2012,1,0,1,16,0,10,10,45,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.75,1.75,0.0588235294117647,0.117647058823529,0,69395,90,0,100,12,1,0,1,0,0,0,10,0,4,0,3,NA,3,45,3,3,0,3,NA,3,0,0,100,0,0,75,0,25,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1222","9.14.5",9,14,5,2012,1,0,1,20,0,12,1,21,"","","",0,0,0,0.571428571428571,0,0,0,2.28571428571429,0,0.571428571428571,0,0,0,10.2857142857143,7.55428571428571,0.154285714285714,0.508571428571429,1139.42857142857,9.14285714285714,944,175.828571428571,10.2857142857143,0,0,2.6,2.65714285714286,1.14285714285714,0.531428571428571,0.594285714285714,0,137022.576923077,90,19.2307692307692,100,9.30769230769231,0.961538461538462,1,0,0,0,0,9,0,0,0,NA,2,12,21,21,1,NA,1,1,1,0,80.7692307692308,15.3846153846154,0,3.84615384615385,0,23.0769230769231,50,26.9230769230769,0,0,0,0,0,0,0,0,84.5714285714286,0.571428571428571,0,14.8571428571429,0,0,84.5714285714286,1.14285714285714,8.57142857142857,1.71428571428571,4,98.2857142857143,0.571428571428571,0,1.14285714285714,0,0,98.2857142857143,0,1.14285714285714,0.571428571428571,0
"1223","9.14.6",9,14,6,2012,1,0,1,50,0,12,3,25,"","","",0.628930817610063,0,0,0.628930817610063,0.628930817610063,0,0,1.88679245283019,0,0,0,0,0,7.54716981132075,7.9811320754717,0.10062893081761,0.528301886792453,952.51572327044,3.14465408805031,1050.31446540881,75.4716981132076,7.54716981132075,0,0,3.27586206896552,2.89655172413793,1.37931034482759,0.628930817610063,0.647798742138365,0,96716.1111111111,80.4814814814815,0,85.1851851851852,11.0434782608696,1,0,0,0,0,0,3,0,0,0,3,15,3,25,15,3,NA,3,3,3,11.1111111111111,33.3333333333333,44.4444444444444,0,11.1111111111111,0,0,100,0,0,0,0,0,0,0,0,0,89.937106918239,0.628930817610063,0,8.17610062893082,0,1.25786163522013,89.937106918239,0.628930817610063,5.66037735849057,3.77358490566038,0,98.7421383647799,0,0,1.25786163522013,0,0,98.7421383647799,0,0,0.628930817610063,0.628930817610063
"1224","9.2.1",9,2,1,2012,1,0,1,40,0,4,5,65,"","","",0,0,0,8.57142857142857,0,0,0,0,0,0,0,0,0,0,2.42857142857143,0.0857142857142857,2.28571428571429,1228.57142857143,8.57142857142857,0,44.2857142857143,0,0,0,4,1,1,0.657142857142857,0.685714285714286,0,93987.5,90,62.5,62.5,4.75,0.875,1,0,0,0,0,0,0,0,0,NA,5,22,60,5,5,5,5,5,22,0,62.5,12.5,0,25,12.5,0,75,0,0,0,0,12.5,0,0,0,0,91.4285714285714,2.85714285714286,0,5.71428571428571,0,0,91.4285714285714,2.85714285714286,5.71428571428571,0,0,100,0,0,0,0,0,100,0,0,0,0
"1225","9.2.2",9,2,2,2012,1,0,1,10,0,4,15,32,"","","",0,1.40845070422535,2.8169014084507,0,2.8169014084507,0,0,0,0,0,0,0,0,4.22535211267606,6.05633802816901,0.126760563380282,0,530.985915492958,12.6760563380282,507.042253521127,88.7323943661972,4.22535211267606,1.40845070422535,0,3,2.66666666666667,1.33333333333333,0.732394366197183,0.746478873239437,0,176792.083333333,86.6666666666667,66.6666666666667,83.3333333333333,9,1,1,0,0,0,1,2,0,1,0,NA,4,14,32,30,NA,NA,15,NA,5,0,50,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,87.3239436619718,0,0,12.6760563380282,0,0,87.3239436619718,12.6760563380282,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1226","9.2.3",9,2,3,2012,1,0,1,8,0,4,9,30,"","","",2.08333333333333,0,0,2.08333333333333,2.08333333333333,0,0,2.08333333333333,0,0,0,0,0,2.08333333333333,1.10416666666667,0.125,0,312.5,4.16666666666667,439.583333333333,14.5833333333333,2.08333333333333,0,0,2.8,2.2,1,0.625,0.6875,0,97839.4444444444,90,77.7777777777778,77.7777777777778,9.28571428571429,0.666666666666667,1,0,0,0,2,10,0,8,0,NA,9,9,30,30,NA,NA,30,NA,30,11.1111111111111,88.8888888888889,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,87.5,0,4.16666666666667,8.33333333333333,0,0,87.5,0,0,0,12.5,95.8333333333333,0,0,4.16666666666667,0,0,95.8333333333333,2.08333333333333,2.08333333333333,0,0
"1227","9.2.4",9,2,4,2012,1,0,1,25,0,8,2,28,"","","",0,0,7.40740740740741,0,3.7037037037037,0,0,3.7037037037037,0,0,0,0,0,0,0.962962962962963,0.148148148148148,0,777.777777777778,14.8148148148148,0,0,0,0,0,1.85714285714286,3.14285714285714,1,0.555555555555556,0.62962962962963,0,63690,90,60,40,8.5,1,1,0,0,0,2,10,0,3,0,NA,3,13,32,32,NA,NA,4,NA,13,0,60,0,0,40,0,0,100,0,0,0,0,0,0,0,0,0,85.1851851851852,0,0,14.8148148148148,0,0,85.1851851851852,14.8148148148148,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1228","9.2.6",9,2,6,2012,1,0,1,30,0,8,8,12,"","","",0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,0,18.1818181818182,5.45454545454545,0.181818181818182,0,1500,18.1818181818182,0,0,18.1818181818182,0,0,1,4,1,0.818181818181818,0.818181818181818,0,129566.666666667,90,66.6666666666667,100,6.66666666666667,0.666666666666667,0,0,0,0,0,3,0,0,0,8,8,12,13,13,4,NA,13,4,8,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,81.8181818181818,0,0,18.1818181818182,0,0,81.8181818181818,18.1818181818182,0,0,0,100,0,0,0,0,0,100,0,0,0,0
"1229","9.2.7",9,2,7,2012,1,0,1,40,0,6,4,23,"","","",0,1.63934426229508,0.819672131147541,2.45901639344262,0,0,0.819672131147541,2.45901639344262,0,0.819672131147541,0,0,0,4.91803278688525,13.8770491803279,0.147540983606557,0.262295081967213,996.72131147541,11.4754098360656,726.229508196721,112.377049180328,4.91803278688525,1.63934426229508,0,3.73913043478261,1.30434782608696,1.69565217391304,0.672131147540984,0.688524590163934,0,105847.826086957,90,52.1739130434783,78.2608695652174,7.16666666666667,0.956521739130435,1,0,0,0,1,0,0,1,0,NA,4,8,24,4,NA,4,24,NA,4,21.7391304347826,4.34782608695652,69.5652173913043,0,4.34782608695652,4.34782608695652,4.34782608695652,91.304347826087,0,0,0,0,0,0,0,0,0,85.2459016393443,1.63934426229508,1.63934426229508,9.01639344262295,1.63934426229508,0.819672131147541,85.2459016393443,6.55737704918033,1.63934426229508,1.63934426229508,4.91803278688525,95.9016393442623,0,0,3.27868852459016,0.819672131147541,0,95.9016393442623,0,0,2.45901639344262,1.63934426229508
"1230","9.2.8",9,2,8,2012,1,0,1,25,0,4,15,35,"","","",0,0,0.78125,1.5625,0.78125,0,0,0.78125,0.78125,0,0,0.78125,0,4.6875,8.8515625,0.09375,0.21875,1087.5,5.46875,1164.84375,42.1875,4.6875,0,0.78125,3.58333333333333,2.20833333333333,1.54166666666667,0.703125,0.703125,0,128212.173913043,60.2608695652174,39.1304347826087,52.1739130434783,8.5,0.652173913043478,0,0,0,0,0,1,0,0,0,7,7,15,30,30,4,NA,15,4,15,13.0434782608696,69.5652173913043,0,0,17.3913043478261,13.0434782608696,0,86.9565217391304,0,0,0,0,0,0,0,0,0,90.625,0,2.34375,7.03125,0,0,90.625,4.6875,0,4.6875,0,93.75,0,1.5625,2.34375,2.34375,0,93.75,2.34375,0,3.90625,0
"1231","9.23.1",9,23,1,2012,1,NA,1,5,NA,4,12,50,"","","",0,0,1.08695652173913,0,1.08695652173913,0,0,0,0,0,0,1.08695652173913,0,6.52173913043478,2.72826086956522,0.0978260869565217,0.445652173913043,235.869565217391,4.34782608695652,377.173913043478,54.5652173913044,6.52173913043478,0,1.08695652173913,2.5,2.97058823529412,1.32352941176471,0.380434782608696,0.543478260869565,0,39680.85,87.5,20,20,7,0.85,1,0,0,1,0,0,0,0,0,NA,15,15,55,NA,12,7,12,7,12,30,25,25,0,20,0,0,100,0,0,0,0,0,0,0,0,0,90.2173913043478,1.08695652173913,1.08695652173913,7.60869565217391,0,0,90.2173913043478,2.17391304347826,1.08695652173913,5.43478260869565,1.08695652173913,97.8260869565217,0,0,2.17391304347826,0,0,97.8260869565217,1.08695652173913,0,1.08695652173913,0
"1232","9.23.2",9,23,2,2012,1,0,1,10,0,4,1,35,"","","",0.769230769230769,0,0.769230769230769,0,0,0,0,1.53846153846154,0,0,0,0,0,3.84615384615385,4.59230769230769,0.0615384615384615,0.115384615384615,28.7461538461538,0.769230769230769,591.538461538462,9.23076923076923,3.84615384615385,0,0,2.3,3.26666666666667,1.7,0.5,0.630769230769231,1,48785.4545454545,86.4545454545455,22.7272727272727,54.5454545454545,7.5,0.909090909090909,0,0,0,0,1,5,0,5,0,2,2,2,36,3,0,0,2,NA,36,0,86.3636363636364,4.54545454545455,0,9.09090909090909,0,0,100,0,0,0,0,0,0,0,0,0,93.8461538461538,0.769230769230769,0,5.38461538461539,0,0,93.8461538461538,3.84615384615385,0,1.53846153846154,0.769230769230769,97.6923076923077,0,0,2.30769230769231,0,0,97.6923076923077,0.769230769230769,0,1.53846153846154,0
"1233","9.23.3",9,23,3,2012,1,NA,1,10,NA,4,15,55,"","","",0.909090909090909,0,2.72727272727273,0,0,0,0,0,0,0,0,0.909090909090909,0,9.09090909090909,14.2272727272727,0.136363636363636,0.163636363636364,565.181818181818,8.18181818181818,805.590909090909,71.1636363636364,9.09090909090909,0,0.909090909090909,2.44827586206897,3.37931034482759,1.58620689655172,0.481818181818182,0.509090909090909,0,25021.68,90,28,12,7.33333333333333,0.92,1,0,0,0,1,10,0,8,0,NA,6,6,55,15,NA,NA,15,NA,55,0,32,56,0,12,0,0,100,0,0,0,0,0,0,0,0,0,86.3636363636364,0.909090909090909,0,10.9090909090909,1.81818181818182,0,86.3636363636364,7.27272727272727,2.72727272727273,2.72727272727273,0.909090909090909,92.7272727272727,1.81818181818182,0,5.45454545454545,0,0,92.7272727272727,0,0,5.45454545454545,1.81818181818182
"1234","9.23.4",9,23,4,2012,1,0,1,4,0,6,64,64,"","","",0.72463768115942,0.72463768115942,0,0,0.72463768115942,0,0,0.72463768115942,0,0,0,0,0,3.6231884057971,2.78985507246377,0.0652173913043478,0,518.115942028986,0.72463768115942,987.188405797101,21.0144927536232,3.6231884057971,0.72463768115942,0,2.13207547169811,3.56603773584906,1.13207547169811,0.398550724637681,0.623188405797101,0,37452.9310344828,90,13.7931034482759,10.3448275862069,6.66666666666667,0.862068965517241,1,1,0,0,0,0,0,0,0,NA,NA,25,64,64,10,5,10,5,64,6.89655172413793,58.6206896551724,17.2413793103448,0,17.2413793103448,0,0,100,0,0,0,0,0,0,0,0,0,93.4782608695652,0.72463768115942,0,5.07246376811594,0,0.72463768115942,93.4782608695652,1.44927536231884,3.6231884057971,1.44927536231884,0,97.8260869565217,0,0.72463768115942,0,0.72463768115942,0.72463768115942,97.8260869565217,0,2.17391304347826,0,0
"1235","9.23.5",9,23,5,2012,1,0,1,2,0,0,48,48,"","","",0.840336134453782,0,0,0.840336134453782,0,0,0,0,0,0,0,0,0,7.56302521008403,8.0672268907563,0.0840336134453782,0.403361344537815,938.655462184874,4.20168067226891,459.243697478992,52.1848739495798,7.56302521008403,0,0,2.72727272727273,3.81818181818182,2.09090909090909,0.571428571428571,0.605042016806723,0,36292,90,12,28,8.14285714285714,0.96,0,0,0,0,0,0,0,0,0,3,3,24,43,43,6,2,24,3,24,0,56,40,0,4,0,0,100,0,0,0,0,0,0,0,0,0,91.5966386554622,3.36134453781513,0,5.04201680672269,0,0,91.5966386554622,4.20168067226891,1.68067226890756,1.68067226890756,0.840336134453782,94.1176470588235,2.52100840336134,0,3.36134453781513,0,0,94.1176470588235,3.36134453781513,1.68067226890756,0.840336134453782,0
"1236","9.23.6",9,23,6,2012,1,0,1,41,0,6,15,75,"","","",0,0,6,1,0,0,0,3,0,0,1,1,0,9,21.16,0.2,0.23,760,2,2375,385.8,9,0,1,2.18918918918919,3.05405405405405,1.48648648648649,0.38,0.47,0,40629.2916666667,87.0833333333333,8.33333333333333,12.5,6.66666666666667,1,1,1,0,0,2,5,0,6,0,NA,NA,16,75,15,NA,NA,15,NA,15,4.16666666666667,62.5,16.6666666666667,0,16.6666666666667,0,0,100,0,0,0,0,0,0,0,0,0,80,2,0,14,4,0,80,7,1,8,4,87,4,0,8,0,1,87,3,1,9,0
"1237","9.23.7",9,23,7,2012,1,0,1,10,0,12,25,25,"","","",0,0,0,2.47933884297521,0.826446280991736,0,0,0,0.826446280991736,0,0,0,0,4.13223140495868,2.23140495867769,0.0661157024793388,0.256198347107438,127.272727272727,4.13223140495868,437.190082644628,8.26446280991735,4.13223140495868,0,0,2.04347826086957,3.39130434782609,1.47826086956522,0.516666666666667,0.641666666666667,0,98725.4,81.55,33.3333333333333,38.8888888888889,6.57142857142857,0.611111111111111,0,1,0,0,0,8,0,2,0,12,NA,12,25,25,20,NA,10,NA,25,25,40,25,0,10,0,0,90,0,0,0,0,0,0,0,0,10,93.3884297520661,0.826446280991736,0,5.78512396694215,0,0,93.3884297520661,1.65289256198347,0.826446280991736,0,4.13223140495868,98.3471074380165,0.826446280991736,0,0.826446280991736,0,0,98.3471074380165,0,0,0.826446280991736,0.826446280991736
"1238","9.24.3",9,24,3,2012,1,0,1,4,0,12,15,15,"","","",2.65486725663717,0,0,0,0,0,0,1.76991150442478,0,0.884955752212389,0,0,0,6.19469026548673,4.20353982300885,0.123893805309735,0.132743362831858,932.743362831858,9.73451327433628,2.65486725663717,35.5752212389381,6.19469026548673,0,0,3.03448275862069,3.10344827586207,1.72413793103448,0.584070796460177,0.646017699115044,0,56024.2631578947,90,5.26315789473684,5.26315789473684,3,1,1,1,0,1,0,4,0,1,0,NA,NA,18,15,NA,3,NA,15,NA,15,10.5263157894737,26.3157894736842,52.6315789473684,0,10.5263157894737,0,0,94.7368421052632,5.26315789473684,0,0,0,0,0,0,0,0,87.6106194690265,0.884955752212389,0,11.5044247787611,0,0,87.6106194690265,0.884955752212389,0.884955752212389,5.30973451327434,5.30973451327434,96.4601769911504,0,0,2.65486725663717,0.884955752212389,0,96.4601769911504,0.884955752212389,0,0.884955752212389,1.76991150442478
"1239","9.24.4",9,24,4,2012,1,0,1,25,0,12,42,42,"","","",2.72727272727273,0.909090909090909,0,1.81818181818182,2.72727272727273,0,0,0.909090909090909,0.909090909090909,0,0.909090909090909,1.81818181818182,0,2.72727272727273,4.63636363636364,0.136363636363636,0.390909090909091,3415.45454545455,3.63636363636364,400,66.3636363636364,2.72727272727273,0.909090909090909,1.81818181818182,1.78787878787879,3.15151515151515,1.33333333333333,0.73394495412844,0.743119266055046,0,56786.4615384615,85.2307692307692,46.1538461538462,42.3076923076923,3.63636363636364,0.769230769230769,1,0,0,0,0,3,0,0,0,NA,5,14,42,42,5,NA,5,5,5,15.3846153846154,34.6153846153846,23.0769230769231,0,26.9230769230769,0,0,100,0,0,0,0,0,0,0,0,0,86.3636363636364,2.72727272727273,0.909090909090909,9.09090909090909,0.909090909090909,0,86.3636363636364,2.72727272727273,4.54545454545455,2.72727272727273,3.63636363636364,94.5454545454545,0.909090909090909,0.909090909090909,2.72727272727273,0,0.909090909090909,94.5454545454545,0.909090909090909,0,2.72727272727273,1.81818181818182
"1240","9.24.5",9,24,5,2012,1,0,1,8,0,12,5,30,"","","",0.699300699300699,0,1.3986013986014,0.699300699300699,0,0,0,0.699300699300699,0,0,0,0,0,3.4965034965035,2.81118881118881,0.0839160839160839,0.174825174825175,965.034965034965,6.99300699300699,5.87412587412587,56.4055944055944,3.4965034965035,0,0,3.11904761904762,2.73809523809524,1.19047619047619,0.552447552447552,0.601398601398601,0,72819.4482758621,87.6551724137931,29.6296296296296,3.7037037037037,3,0.962962962962963,1,0,0,0,1,13,1,4,0,NA,5,5,30,30,NA,NA,NA,NA,5,3.44827586206897,41.3793103448276,55.1724137931034,0,0,0,0,93.1034482758621,0,0,0,0,0,0,0,0,6.89655172413793,91.6083916083916,2.0979020979021,0,6.29370629370629,0,0,91.6083916083916,0,1.3986013986014,5.59440559440559,1.3986013986014,97.9020979020979,0,0,1.3986013986014,0.699300699300699,0,98.6013986013986,0,0,1.3986013986014,0
"1241","9.24.8",9,24,8,2012,1,0,1,6,0,12,8,42,"","","",2.20588235294118,0,1.47058823529412,0,0,0,0,0,0,0,0,0,0,0,1.50735294117647,0.0294117647058824,0.110294117647059,71.6911764705882,2.20588235294118,58.8235294117647,12.1176470588235,0,0,0,2.51612903225806,2.38709677419355,1.32258064516129,0.647058823529412,0.669117647058823,0,78670.0192307692,86.3846153846154,25,41.6666666666667,3.3,0.875,0,0,0,0,0,10,0,0,0,1,1,8,42,42,1,NA,8,1,8,0,53.8461538461538,34.6153846153846,0,11.5384615384615,3.84615384615385,0,88.4615384615385,0,0,0,0,0,0,0,0,7.69230769230769,97.0588235294118,1.47058823529412,0.735294117647059,0,0,0.735294117647059,97.0588235294118,0,0.735294117647059,1.47058823529412,0.735294117647059,99.2647058823529,0,0.735294117647059,0,0,0,99.2647058823529,0,0,0.735294117647059,0
"1242","9.29.1",9,29,1,2012,1,0,1,5,0,12,3,20,"","","",0,0.75187969924812,0,0.75187969924812,0,0,0,4.51127819548872,0,0,0,0,0,5.26315789473684,9.43609022556391,0.112781954887218,0.112781954887218,973.684210526316,11.2781954887218,0,38.3458646616541,5.26315789473684,0.75187969924812,0,2.8,3.48,1.44,0.625954198473282,0.709923664122137,0,57152.2857142857,90,23.8095238095238,4.76190476190476,12,0.904761904761905,0,0,0,0,0,0,0,0,0,3,8,3,26,26,3,3,3,3,3,0,76.1904761904762,19.047619047619,0,4.76190476190476,0,0,100,0,0,0,0,0,0,0,0,0,88.7218045112782,0.75187969924812,0,10.5263157894737,0,0,88.7218045112782,0.75187969924812,9.02255639097744,0.75187969924812,0.75187969924812,99.2481203007519,0.75187969924812,0,0,0,0,99.2481203007519,0,0.75187969924812,0,0
"1243","9.29.2",9,29,2,2012,1,0,1,16,0,6,30,30,"","","",3.07692307692308,0,0,0.769230769230769,0,0,0,0.769230769230769,0.769230769230769,0,0,0,0,3.84615384615385,4.01538461538462,0.0769230769230769,0.1,730.769230769231,7.69230769230769,0,70.7692307692308,3.84615384615385,0,0,2.28571428571429,3.04761904761905,1.23809523809524,0.623076923076923,0.715384615384615,0,59742,90,16,16,7.5,0.96,1,0,0,0,0,4,0,2,0,NA,22,8,30,19,10,NA,19,NA,10,0,76,16,0,8,0,0,100,0,0,0,0,0,0,0,0,0,92.3076923076923,0.769230769230769,0,6.92307692307692,0,0,92.3076923076923,0.769230769230769,3.84615384615385,3.07692307692308,0,96.1538461538462,0,0,3.84615384615385,0,0,96.1538461538462,0.769230769230769,0.769230769230769,2.30769230769231,0
"1244","9.29.3",9,29,3,2012,1,0,1,8,0,4,6,30,"","","",0,0.581395348837209,0,0,0.581395348837209,0,0,1.74418604651163,0,0,0.581395348837209,0,0,3.48837209302326,7.76162790697674,0.0697674418604651,0.529069767441861,1866.27906976744,6.97674418604651,0,79.0697674418605,3.48837209302326,0.581395348837209,0,3.16216216216216,3.37837837837838,1.24324324324324,0.395348837209302,0.534883720930233,0,36921.3214285714,90,3.57142857142857,0,NA,1,0,0,0,0,0,0,0,0,0,5,5,5,30,5,5,5,30,5,5,35.7142857142857,39.2857142857143,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,93.0232558139535,0,0,6.97674418604651,0,0,93.0232558139535,1.16279069767442,0.581395348837209,5.23255813953488,0,98.8372093023256,0,0,1.16279069767442,0,0,98.8372093023256,0,0.581395348837209,0.581395348837209,0
"1245","9.29.4",9,29,4,2012,1,0,1,7,0,4,8,35,"","","",0,0.671140939597315,0,0,0,0,0.671140939597315,2.01342281879195,0,0,0,0,0,10.0671140939597,4.32885906040268,0.134228187919463,0.0805369127516778,1055.03355704698,13.4228187919463,1.34228187919463,68.0536912751678,10.0671140939597,0.671140939597315,0,2.34375,3.125,1.21875,0.456375838926175,0.543624161073825,0,36089.6153846154,90,23.0769230769231,19.2307692307692,7.6,0.8,0,0,0,0,0,0,0,0,0,4,8,8,32,32,3,2,8,8,32,0,65.3846153846154,11.5384615384615,0,23.0769230769231,3.84615384615385,0,88.4615384615385,7.69230769230769,0,0,0,0,0,0,0,0,86.5771812080537,0.671140939597315,0.671140939597315,8.05369127516778,4.02684563758389,0,86.5771812080537,3.35570469798658,10.0671140939597,0,0,98.6577181208054,0,0,1.34228187919463,0,0,98.6577181208054,0,0.671140939597315,0.671140939597315,0
"1246","9.29.5",9,29,5,2012,0,1,1,NA,0,12,9,22,"","","",0.961538461538462,0,1.92307692307692,0,0,0,0,3.84615384615385,0.961538461538462,0,0.961538461538462,0,0,5.76923076923077,8.88461538461539,0.144230769230769,0.557692307692308,1387.01923076923,12.5,110.576923076923,28.8461538461538,5.76923076923077,0,0,2.4,2.72,1.48,0.75,0.711538461538462,0,45945.05,86.65,35,30,6,0.9,0,0,0,0,0,1,0,0,0,9,3,9,21,21,3,NA,9,3,21,0,80,20,0,0,0,5,95,0,0,0,0,0,0,0,0,0,85.5769230769231,0.961538461538462,0,12.5,0.961538461538462,0,85.5769230769231,1.92307692307692,7.69230769230769,3.84615384615385,0.961538461538462,97.1153846153846,0,0,2.88461538461538,0,0,97.1153846153846,0,0.961538461538462,0.961538461538462,0.961538461538462
"1247","9.3.1",9,3,1,2012,1,0,1,5,0,12,13,35,"","","",1.01010101010101,1.01010101010101,1.01010101010101,1.01010101010101,2.02020202020202,0,0,1.01010101010101,0,0,0,0,0,9.09090909090909,7.18181818181818,0.111111111111111,0.0101010101010101,507.070707070707,5.05050505050505,526.262626262626,98.4343434343434,9.09090909090909,1.01010101010101,0,2.5,2.16666666666667,1,0.585858585858586,0.565656565656566,0,90127.75,83.5,80,80,6.875,1,0,0,0,0,0,1,0,0,0,6,5,13,35,35,3,NA,3,3,3,0,95,0,0,5,0,0,100,0,0,0,0,0,0,0,0,0,88.8888888888889,2.02020202020202,0,9.09090909090909,0,0,88.8888888888889,1.01010101010101,5.05050505050505,3.03030303030303,2.02020202020202,95.959595959596,0,0,4.04040404040404,0,0,95.959595959596,0,1.01010101010101,2.02020202020202,1.01010101010101
"1248","9.3.2",9,3,2,2012,1,0,1,6,0,6,10,45,"","","",0,0,3.03030303030303,0,0,0,0,3.03030303030303,0,0,3.03030303030303,0,0,9.09090909090909,10.4545454545455,0.151515151515152,0.666666666666667,621.212121212121,9.09090909090909,757.575757575758,303.030303030303,9.09090909090909,0,0,4,1,1.16666666666667,0.545454545454545,0.636363636363636,0,76596.4285714286,90,0,0,NA,1,0,0,0,0,0,1,0,1,0,2,2,5,45,45,10,NA,10,NA,45,0,57.1428571428571,42.8571428571429,0,0,0,0,100,0,0,0,0,0,0,0,0,0,84.8484848484848,3.03030303030303,0,12.1212121212121,0,0,84.8484848484848,3.03030303030303,0,9.09090909090909,3.03030303030303,96.969696969697,0,0,3.03030303030303,0,0,96.969696969697,0,0,0,3.03030303030303
